"source"	"pathway"	"pval"	"padj"	"log2err"	"ES"	"NES"	"size"	"leadingEdge"
"hallmark"	"HALLMARK_ADIPOGENESIS"	0.000406117062712605	0.00145041808111645	0.49849310876659	0.536166334879523	1.64548432957586	186	"UBC, HSPB8, MGST3, ANGPTL4, GADD45A, CD151, DNAJB9, TOB1, RETSAT, REEP5, DNAJC15, ACLY, YWHAG, RNF11, RMDN3, CMBL, SQOR, ACOX1, CHCHD10, SDHC, MGLL, SCP2, RIOK3, PDCD4, PHYH, PTGER3, PGM1, DHRS7, PLIN2, ITGA7, ATP1B3, MCCC1, VEGFB, GPAT4, ESRRA, DBT, CCNG2, CMPK1, SOWAHC, COL4A1, ALDOA"
"hallmark"	"HALLMARK_ALLOGRAFT_REJECTION"	0.16231884057971	0.225442834138486	0.188204146308491	-0.380454333854714	-1.19365119446498	110	"CCL2, BRCA1, TAP2, GCNT1, CSF1, BCL3, WARS1, TRAF2, TLR3, ACVR2A, CD40, CDKN2A, SOCS1"
"hallmark"	"HALLMARK_ANDROGEN_RESPONSE"	0.0049285236456004	0.0112011901036373	0.407017918923954	0.582204214168004	1.63577338973149	91	"CCND1, HSD17B14, SAT1, NDRG1, DNAJB9, B4GALT1, PMEPA1, PGM3, IDI1, SLC26A2, SGK1, NCOA4, HMGCS1, ZMIZ1, AKAP12, TSC22D1, HOMER2, ELL2, HMGCR, CAMKK2, TMEM50A, SEC24D, BMPR1B, ALDH1A3, ABHD2"
"hallmark"	"HALLMARK_ANGIOGENESIS"	0.0456081081081081	0.0814430501930502	0.276500599254472	0.636283542402301	1.49283496231827	30	"THBD, POSTN, SPP1, APP, LRPAP1, STC1, MSX1, TNFRSF21, S100A4, NRP1, VCAN, TIMP1"
"hallmark"	"HALLMARK_APICAL_JUNCTION"	0.00350045064242445	0.00875112660606112	0.431707695803346	0.51191414293389	1.53996290767508	157	"NFASC, TGFBI, MMP2, CLDN4, CD276, CERCAM, B4GALT1, ITGA2, CALB2, FLNC, ADAM23, MSN, SIRPA, MVD, ITGB1, MAPK13, ITGA3, PCDH1, SHC1, INPPL1, THY1, JAM3, CAP1, ADAM9, BAIAP2, MPZL1, TSPAN4, LAMC2, MAPK11, COL17A1, BMP1, SRC, ADAMTS5, NLGN2, NRXN2, TAOK2"
"hallmark"	"HALLMARK_APICAL_SURFACE"	0.366666666666667	0.421387123514783	0.107140237276725	-0.414382828553573	-1.05748186946447	33	"CRYBG1, BRCA1"
"hallmark"	"HALLMARK_APOPTOSIS"	0.00138537016223276	0.00407461812421399	0.45505986738723	0.54714547041221	1.62529569203086	145	"HMOX1, CDKN1A, CCND1, VDAC2, MMP2, GADD45A, SAT1, GSN, SMAD7, PEA15, SQSTM1, CYLD, RETSAT, CLU, PPP2R5B, SC5D, BTG2, DDIT3, APP, TSPO, TIMP3, ATF3, SLC20A1, F2R, BCAP31, IER3, FDXR, PDCD4, DAP, BNIP3L, BCL2L1, IL6, DNAJC3, TIMP2"
"hallmark"	"HALLMARK_BILE_ACID_METABOLISM"	0.25434439178515	0.310176087542866	0.104343952581949	0.413969704840946	1.13667639729302	79	"RETSAT, ABCA2, NEDD4, BMP6, IDI1, OPTN, HSD3B7, ABCD1, SCP2, PRDX5, ABCA3, FDXR, PHYH, PFKM, SLC35B2, ALDH9A1, PNPLA8, ACSL1, PAOX, SLC22A18, GSTK1"
"hallmark"	"HALLMARK_CHOLESTEROL_HOMEOSTASIS"	0.00135904013455774	0.00407461812421399	0.45505986738723	0.636997310633429	1.70443897587754	69	"CLU, ABCA2, HSD17B7, LGMN, SC5D, SQLE, TP53INP1, MVD, IDI1, ATF3, PLAUR, HMGCS1, NFIL3, CD9, FABP5, NSDHL, ANXA5, CYP51A1, LSS, GSTM2, HMGCR, PNRC1, STARD4, S100A11, FASN, ALDOC, TM7SF2, LGALS3, PCYT2, ALCAM"
"hallmark"	"HALLMARK_COAGULATION"	4.22486906660642e-06	2.64054316662901e-05	0.610526878385931	0.682298148739233	1.92280748712487	93	"TFPI2, MMP14, MMP2, HTRA1, SERPINE1, THBD, CTSB, MMP1, SERPINB2, GSN, MMP10, ITGA2, FURIN, ARF4, CLU, MMP15, LGMN, SPARC, FN1, CTSK, TIMP3, S100A13, CAPN5, PRSS23, LAMP2, SIRT2, ISCU, CD9, CTSO, DUSP14, F8, DPP4, ADAM9, MAFF, F10"
"hallmark"	"HALLMARK_COMPLEMENT"	0.184285714285714	0.237948717948718	0.118815039412263	0.391440349134319	1.17247228104303	151	"CD59, TFPI2, MMP14, SERPINE1, CTSB, SERPINB2, CTSD, CLU, MMP15, LGMN, FN1, CEBPB, HSPA1A, ATOX1, GRB2, S100A13, PLAUR, PLA2G4A, LAMP2, CD55, PRSS3, GMFB, CTSO, IL6, ANXA5, F8, TIMP2, DPP4, CBLB, DUSP5, ADAM9, MAFF, F10, CTSL"
"hallmark"	"HALLMARK_DNA_REPAIR"	0.0226909741825414	0.0436364888125796	0.352487857583619	-0.416624744961713	-1.35307371176191	148	"POLD3, POLA1, RFC4, RAD51, RFC3, PCNA, TP53, SSRP1, PRIM1, RFC5, LIG1, FEN1, POLA2, DUT, POLD1, RFC2, ARL6IP1, ZWINT, HPRT1, RPA3"
"hallmark"	"HALLMARK_E2F_TARGETS"	1.28721871415878e-24	6.43609357079392e-23	1.28710367230144	-0.782847224812712	-2.61025683141432	200	"HELLS, BRCA1, WEE1, POLD3, MCM6, PRKDC, POLE, ATAD2, BRCA2, NASP, DNMT1, MXD3, EZH2, CDC25A, SMC4, MCM4, NOLC1, USP1, RFC3, DEK, RAD21, MCM3, MCM7, PCNA, EXOSC8, LBR, TP53, MSH2, PSIP1, DCLRE1B, BARD1, TCF19, PNN, NUP107, MCM5, TIMELESS, CDC25B, CCP110, ESPL1, SSRP1, NUP205, NCAPD2, UNG, DSCC1, ASF1B, PLK4, LUC7L3, LIG1, SMC3, HNRNPD, MCM2, STMN1, DONSON, CDKN1B, AURKB, UBE2T, POLA2, MMS22L, RAD51AP1, CBX5, DUT, POLD1, CENPE, RFC2, RAD1, TRA2B, CHEK1, RBBP7, MELK, RFC1, PDS5B, SPC25, CSE1L, KIF22, CIT, MAD2L1, CTCF, HMGB2, SMC1A, MLH1, NUP153, CHEK2, ILF3, TIPIN, LYAR, RPA3, SRSF1, GINS1, GINS4, PSMC3IP, PAICS, CDKN2A, SMC6, MRE11, RPA1, RRM2, DDX39A, E2F8, H2AX, LMNB1, SRSF2, RAD51C, NOP56, HMGB3, ANP32E, ORC2, MYBL2, MKI67, KPNA2, TOP2A, XPO1, CDKN2C, GINS3, CKS2, NAP1L1, TMPO, SUV39H1, TK1, SPC24, SHMT1, DCTPP1, KIF18B, HMMR, EED, MTHFD2, PRIM2"
"hallmark"	"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"	4.76723286496019e-10	7.94538810826698e-09	0.801215574617779	0.676323822555984	2.08729434186315	198	"EDIL3, GREM1, CD59, TGFBI, CCN2, TFPI2, CTHRC1, APLP1, FSTL3, MMP14, MMP2, GADD45A, SGCD, INHBA, ITGB5, HTRA1, SAT1, FZD8, LOX, NT5E, SERPINE1, SERPINE2, SGCG, ITGA5, MMP1, POSTN, SLC6A8, PMEPA1, ITGA2, FOXC2, ANPEP, PLOD2, FUCA1, SPP1, NTM, PLOD1, SPARC, COL7A1, LAMC1, FN1, SGCB, ITGB1, QSOX1, FBLN5, TIMP3, PLAUR, PTHLH, GLIPR1, ID2, PVR, COL5A3, ADAM12, NID2, CADM1, WIPF1, FAP, THY1, COL8A2, COL1A1, CALU, IL6, IGFBP4, GJA1, CAP2, PLOD3, COL1A2, BGN, LOXL1, MSX1, CRLF1, ABI3BP, TGFB1, PCOLCE2, PRRX1, COPA, GPC1, LAMC2, TPM1, SPOCK1, GEM, COL4A1, P3H1, FGF2, BMP1, PPIB, LOXL2, COL5A1"
"hallmark"	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	0.0136104698033081	0.0272209396066162	0.380730400722792	0.46868988855975	1.42657626712348	174	"CCND1, HSPB8, PODXL, CA12, ZNF185, NBL1, B4GALT1, TOB1, CALB2, ENDOD1, SLC19A2, TIPARP, SEC14L2, SLC26A2, EEIG1, KDM4B, PRSS23, STC2, MICB, ABCA3, RET, DYNLT3, RAB31, IGFBP4, GJA1, AMFR, BHLHE40, SLC39A6, MREG, TSKU, PLAAT3, SH3BP5, GREB1, WFS1, ADD3, BAG1, FASN, NADSYN1, RPS6KA2, ABHD2, SLC16A1, GAB2, EGR3, SLC24A3, PAPSS2, MAST4"
"hallmark"	"HALLMARK_ESTROGEN_RESPONSE_LATE"	0.0404040404040404	0.0748222970445193	0.271288554688953	0.445706173429744	1.34079314720602	157	"CCND1, TSPAN13, HSPB8, CA12, TFPI2, NBL1, TOB1, GAL, DUSP2, SLC26A2, SGK1, EEIG1, ID2, PRSS23, ATP2B4, MAPK13, CPE, MICB, ABCA3, HOMER2, RET, PDCD4, CD9, PTGER3, DYNLT3, RAB31, UGDH, FABP5, IGFBP4, GPER1, AMFR, GFUS, PLAAT3, WFS1, LAMC2, PLXNB1, DLG5, ADD3, BAG1, CKB, RPS6KA2, SCUBE2, ABHD2, SLC16A1, TST, EGR3, SLC24A3, PAPSS2, NAB2"
"hallmark"	"HALLMARK_FATTY_ACID_METABOLISM"	0.496371552975327	0.528054843590773	0.0633597010643758	0.330580916076903	0.977393646643008	132	"RETSAT, SERINC1, HSD17B7, IDI1, ACOX1, TP53INP2, OSTC, SDHC, MGLL, HMGCS1, UGDH, NSDHL, ACSL4, HADHB, UROD, ALDOA, ACAA1, FASN, BMPR1B, ALDH9A1, HMGCL, ACO2, ACSL1, CPOX, EHHADH, ALAD, CYP1A1, CD36, RDH11"
"hallmark"	"HALLMARK_G2M_CHECKPOINT"	1.79870774450555e-13	4.49676936126388e-12	0.943632225232838	-0.689843015392108	-2.28735551578592	197	"SMAD3, CDC6, MCM6, POLE, E2F1, BRCA2, NASP, RBL1, CDC7, EXO1, EZH2, CDC45, CDC25A, POLQ, MEIS2, SMC4, NOLC1, RAD21, FANCC, MCM3, NSD2, LBR, FBXO5, BARD1, MCM5, RAD54L, CDC25B, ESPL1, BCL3, SMC2, KNL1, PLK4, HNRNPD, MCM2, STMN1, CDKN1B, AURKB, GINS2, CHAF1A, MEIS1, POLA2, CASP8AP2, HNRNPU, CENPE, TRA2B, ODF2, CHEK1, PDS5B, KPNB1, KIF22, HMGN2, MAD2L1, H2AZ2, CTCF, CCNF, SMC1A, TRAIP, ILF3, DBF4, SRSF1, DTYMK, KIF15, KATNA1, DDX39A, CENPF, H2AX, LMNB1, SRSF2, E2F2, SRSF10, SFPQ, HMGB3, KIF20B, HOXC10, INCENP, MYBL2, TENT4A, MKI67, KPNA2, TOP2A, XPO1, CDKN2C, PRC1, CBX1, DKC1, CKS2, TMPO, SUV39H1, EWSR1, SAP30, HMMR, PRIM2, KIF11, KIF23, LIG3, ORC6, STIL"
"hallmark"	"HALLMARK_GLYCOLYSIS"	4.04212226629485e-05	0.000224562348127492	0.557332238758646	0.579905791348003	1.75853073671406	171	"HK2, PGAM1, TGFBI, ANGPTL4, PPIA, KDELR3, TGFA, P4HA2, NT5E, GNPDA1, PRPS1, CHPF, CHPF2, AK4, B4GALT1, IDUA, GPC4, PLOD2, PLOD1, TPST1, QSOX1, ERO1A, CAPN5, SDHC, STC2, P4HA1, XYLT2, IER3, HDLBP, B4GALT7, PFKP, GFPT1, AGRN, NSDHL, B3GAT3, FAM162A, MXI1, STC1, GFUS, SRD5A3, RRAGD, AK3, PAM, MET, GPC1, IRS2, CHST12, ALDOA, COL5A1, COPB2, SLC35A3, ALDH9A1, GLRX"
"hallmark"	"HALLMARK_HEDGEHOG_SIGNALING"	0.401724137931035	0.446360153256705	0.0828962134571565	0.453239148359685	1.04139129866513	28	"ADGRG1, THY1, TLE1, OPHN1, LDB1, NRP1, NRCAM, SCG2, CRMP1"
"hallmark"	"HALLMARK_HEME_METABOLISM"	0.000191862205513527	0.000872100934152397	0.518848077743792	0.55352730704315	1.66753327310427	163	"MGST3, MAP2K3, TNS1, P4HA2, CTSB, LRP10, NUDT4, SLC6A8, GDE1, ENDOD1, PPP2R5B, BTG2, YPEL5, CTNS, BPGM, FN3K, MOSPD1, NCOA4, OPTN, FOXO3, MBOAT2, LAMP2, ATP6V0A1, TMEM9B, SLC30A1, NFE2L1, RIOK3, MINPP1, MARCHF2, PRDX2, MARCHF8, BNIP3L, ELL2, SLC25A38, PICALM, ACP5, MXI1, ATG4A, CLCN3, SLC10A3, UROD, MKRN1, TRAK2, SIDT2"
"hallmark"	"HALLMARK_HYPOXIA"	1.78746543025709e-08	1.48955452521424e-07	0.73376198835648	0.661577386855735	2.01367817397163	174	"HMOX1, CDKN1A, HK2, TGFBI, CA12, CCN2, ANGPTL4, KDELR3, DUSP1, LOX, P4HA2, SERPINE1, NDRG1, AK4, MT2A, NAGK, PPP1R15A, AMPD3, GPC4, TIPARP, NDST1, TPST2, MT1E, PPP1R3C, DDIT3, ERO1A, ATF3, PLAUR, FOXO3, HK1, PKP1, STC2, P4HA1, HEXA, PRDX5, IER3, HDLBP, AKAP12, NFIL3, PGM1, RBPJ, IDS, PGF, BNIP3L, KLF6, PFKP, IL6, PLIN2, DTNA, MAFF, FAM162A, BHLHE40, MXI1, SRPX, STC1, BGN, KLHL24, RRAGD, RORA, PAM, CHST3, PNRC1, CCNG2, GPC1, IRS2"
"hallmark"	"HALLMARK_IL2_STAT5_SIGNALING"	0.0603448275862069	0.0973303670745272	0.219250346703755	0.435401966454696	1.30501162970341	152	"HK2, ADAM19, APLP1, PENK, NT5E, NDRG1, HIPK2, ANXA4, FURIN, GSTO1, SPP1, PNP, SCN9A, MXD1, NCS1, RNH1, PRAF2, P4HA1, SNX9, PHLDA1, NFIL3, KLF6, BCL2L1, PLIN2, MAFF, BHLHE40, ENPP1, RRAGD, RORA, WLS, CTSZ, LIF, CKAP4"
"hallmark"	"HALLMARK_IL6_JAK_STAT3_SIGNALING"	0.1856	0.237948717948718	0.126253987849115	0.458108544620313	1.21088186046066	62	"HMOX1, PTPN1, GRB2, PDGFC, CD9, IL6, LTBR, ACVRL1, STAT2"
"hallmark"	"HALLMARK_INFLAMMATORY_RESPONSE"	0.20203488372093	0.252543604651163	0.11378726182188	0.394511329690979	1.16820299836918	134	"CDKN1A, MMP14, INHBA, SERPINE1, SLC4A4, ITGA5, DCBLD2, PTGIR, KCNJ2, HBEGF, ABI1, SPHK1, SCN1B, BTG2, MXD1, PLAUR, HAS2, PVR, TAPBP, CD55, FPR1, SGMS2, KLF6, SLC31A1, IL6, SELENOS, MET, EDN1, LIF, TNFSF9"
