"source"	"pathway"	"pval"	"padj"	"log2err"	"ES"	"NES"	"size"	"leadingEdge"
"hallmark"	"HALLMARK_ADIPOGENESIS"	0.131059245960503	0.15982834873232	0.163180127180689	-0.302726019523102	-1.16437121985796	189	"ITIH5, GADD45A, BCL6, LAMA4, APOE, C3, ANGPTL4, COL4A1, NABP1, TOB1, ARL4A, ADCY6, RIOK3, CCNG2, COL15A1, HSPB8, BCL2L13, MAP4K3, TANK, PPP1R15B, CMPK1, RETSAT, EPHX2, PIM3, RNF11, ITGA7, IFNGR1, ACOX1, ESRRA, STOM, SLC27A1, NKIRAS1, LEP, MCCC1, DHCR7, CD36"
"hallmark"	"HALLMARK_ALLOGRAFT_REJECTION"	0.000931649057457666	0.00232912264364416	0.477270815362862	-0.436017801258415	-1.61641767224463	141	"HDAC9, IRF4, FAS, CCND2, IL1B, CTSS, DYRK3, TGFB2, LIF, ICAM1, IL6, STAT4, TLR6, CCL5, MMP9, IL12A, TPD52, CD40, INHBB, CD4, IL11, ZAP70, B2M, SRGN, GPR65, HLA-E, EGFR, MAP3K7, IFNGR1, ACHE, ETS1, EIF4G3, BCL10, PTPRC, CD7, ABI1"
"hallmark"	"HALLMARK_ANDROGEN_RESPONSE"	0.3125	0.363372093023256	0.115734447701689	0.313400105315689	1.09502521522029	94	"INSIG1, H1-0, ADAMTS1, SMS, DBI, XRCC6, GSR, UBE2I, FKBP5, SLC26A2, PA2G4"
"hallmark"	"HALLMARK_ANGIOGENESIS"	0.123142250530786	0.15982834873232	0.184706471207739	0.46876331416773	1.33616992755236	30	"PDGFA, THBD, VAV2"
"hallmark"	"HALLMARK_APICAL_JUNCTION"	0.109347442680776	0.147766814433481	0.178219874951973	-0.311719701156773	-1.19431606038799	179	"TRAF1, WNK4, NECTIN4, ACTN2, LAMC2, ICAM5, LIMA1, ICAM1, PCDH1, AMIGO1, LAMA3, SRC, CALB2, MMP9, PARD6G, NFASC, CERCAM, MAPK13, CD274, LAMB3, CNTN1, TGFBI, CDH8, CADM2, PALS1, TAOK2, GNAI1, MAPK11, EGFR, LDLRAP1, LAYN, BMP1, FLNC, TJP1, JUP, CDK8, ADAMTS5, PTPRC, DLG1, MAPK14, MMP2, CX3CL1, PECAM1, MADCAM1, CTNND1"
"hallmark"	"HALLMARK_APICAL_SURFACE"	0.694444444444444	0.738770685579196	0.0658311958368866	0.281513686085627	0.849647141619659	40	"BRCA1, LYPD3, EPHB4, GAS1, CRYBG1, PLAUR, AKAP7, CD160, RTN4RL1"
"hallmark"	"HALLMARK_APOPTOSIS"	4.91392274735325e-06	2.45696137367662e-05	0.610526878385931	-0.504824937807062	-1.89188138705974	154	"BTG2, IL1A, GADD45A, BIRC3, ATF3, NEDD9, GADD45B, CTH, FAS, CCND2, IL1B, GCH1, TXNIP, PMAIP1, CLU, MCL1, TGFB2, CFLAR, LUM, RHOB, TIMP3, IL6, SATB1, JUN, CYLD, CASP3, CCND1, BCL2L2, SC5D, SMAD7, IRF1, APP, DDIT3, BMP2, SAT1, SPTAN1, IGF2R, IER3, FDXR, PPP2R5B, TNFRSF12A, RETSAT, RNASEL, SOD2, EGR3, IFNGR1, PEA15"
"hallmark"	"HALLMARK_BILE_ACID_METABOLISM"	0.0901060070671378	0.125147232037691	0.197822021315103	-0.358413433598018	-1.26446438354169	96	"ABCA6, HSD17B6, NEDD4, CYP7B1, SULT1B1, ABCA5, ABCA8, ABCA4, RBP1, ACSL5, ABCA3, FDXR, ABCA2, PEX19, RETSAT, EPHX2, NR1I2, NR1H4, PEX11A, CYP27A1, SLC23A2, MLYCD, SOAT2, ALDH8A1, APOA1, PNPLA8, NPC1, AKR1D1, PFKM, LONP2, AR, PEX16, PEX11G, ABCA1"
"hallmark"	"HALLMARK_CHOLESTEROL_HOMEOSTASIS"	0.0118853194404294	0.019808865734049	0.380730400722792	-0.462440788985431	-1.54872402038195	71	"ATF3, SEMA3B, FBXO6, CLU, PNRC1, TRIB3, CPEB2, TP53INP1, NFIL3, JAG1, SC5D, LGMN, ERRFI1, ADH4, ANTXR2, GNAI1, ABCA2, TNFRSF12A"
"hallmark"	"HALLMARK_COAGULATION"	0.00151130273577546	0.00343477894494423	0.45505986738723	-0.465856603799095	-1.67055020484025	110	"C1S, C1R, CLU, C3, CFD, DUSP6, TIMP3, CTSK, MAFF, DPP4, SERPING1, CTSO, CTSH, COMP, KLF7, MMP3, MMP9, MMP8, CPQ, PROS1, S100A1, OLR1, DUSP14, LGMN, F10, DCT, SERPINC1, APOC1, F8, FURIN, LRP1, C9, BMP1, ACOX2, CTSB, FYN, CFB, C8B, SERPINB2, MMP2, PECAM1, PRSS23, GSN, SERPINE1, CFH, APOA1, ARF4, ISCU, LAMP2"
