"source"	"pathway"	"pval"	"padj"	"log2err"	"ES"	"NES"	"size"	"leadingEdge"
"hallmark"	"HALLMARK_ADIPOGENESIS"	0.00200629978503117	0.00557305495841991	0.431707695803346	0.471072337846547	1.53482273471754	188	"MGST3, UBC, PTGER3, DNAJC15, DNAJB9, CD151, ANGPTL4, HSPB8, YWHAG, ITGA7, PLIN2, TOB1, REEP5, SCP2, CMBL, SQOR, ACLY, RNF11, GADD45A, RETSAT, SOWAHC, PGM1, RIOK3, CD36, POR, RMDN3, PFKFB3, SORBS1, ATP1B3, CHCHD10, SDHC, ACOX1, ESRRA, MCCC1, PHYH, SNCG, DBT, GPX4, SPARCL1, GBE1, PHLDB1, SLC25A1, ENPP2, GPAT4, PDCD4, PIM3"
"hallmark"	"HALLMARK_ALLOGRAFT_REJECTION"	0.195979899497487	0.279971284996411	0.227987202850442	-0.323256743033675	-1.14219956359758	135	"CSF1, BCL3, GBP2, CCL7, TAP2, WARS1, IFNAR2, IL18, CCL2, IL15, GCNT1, TLR3, IL16, HLA-A, BRCA1, IL7, FLNA, ETS1, CDKN2A, PSMB10, TRAF2, ICOSLG, AARS1, CD40, TAP1, IGSF6"
"hallmark"	"HALLMARK_ANDROGEN_RESPONSE"	0.0473061760840999	0.0876040297853701	0.237793834423688	0.458824336062418	1.36708648282498	94	"DNAJB9, SAT1, HSD17B14, CCND1, NDRG1, PMEPA1, PGM3, HOMER2, B4GALT1, NCOA4, TMEM50A, IQGAP2, RAB4A, MAP7, NKX3-1, TSC22D1, ZMIZ1, SGK1"
"hallmark"	"HALLMARK_ANGIOGENESIS"	0.000118907613631475	0.000540489152870342	0.538434096309916	0.759354014916599	1.89592266901376	30	"THBD, MSX1, POSTN, SPP1, PDGFA, JAG2, STC1, APP, TNFRSF21"
"hallmark"	"HALLMARK_APICAL_JUNCTION"	0.109452736318408	0.171019900497512	0.147331213699377	0.381321367174441	1.23177389322145	174	"ADAM23, CALB2, CLDN4, NFASC, COL17A1, MMP2, INPPL1, PPP2R2C, TGFBI, ITGA2, CLDN14, JAM3, VWF, BAIAP2, LAMC2, FLNC, MAPK13, B4GALT1, FSCN1, CERCAM, WNK4, CD276, NECTIN4, PCDH1, CDH15, ITGA10, NLGN2, SRC, CNTN1, ACTG1, THY1, SHC1, SIRPA, FYB1, LAMB3, RSU1, ITGB1, SLC30A3, RAC2, TRAF1, CAP1, TAOK2, RRAS, CLDN7, MSN, MAPK11, MPZL1, CDK8, ACTN2, ICAM5, ADAM9"
"hallmark"	"HALLMARK_APICAL_SURFACE"	0.10672514619883	0.171019900497512	0.163180127180689	0.516819457324609	1.35204874215776	38	"NTNG1, B4GALT1, DCBLD2, SRPX, APP, GATA3, MDGA1, LYN, RHCG, ATP6V0A4, LYPD3, PLAUR, THY1"
"hallmark"	"HALLMARK_APOPTOSIS"	0.020182093625584	0.040364187251168	0.352487857583619	0.434854939734971	1.38370051988346	150	"SMAD7, SAT1, IL6, MMP2, CYLD, CLU, HMOX1, EGR3, CCND1, BCL2L11, CDKN1A, VDAC2, IER3, ATF3, BMF, PEA15, SQSTM1, TSPO, GSN, PPP2R5B, GADD45A, TNFRSF12A, F2R, RETSAT, BID, APP, BTG2, DDIT3, SLC20A1, IL1A, FDXR, BCAP31, JUN, FEZ1, BMP2, TIMP2, TIMP3, GPX4, LGALS3, ETF1, RHOB, DAP, PDCD4, CTH, DNAJC3, BNIP3L, CCNA1, GADD45B, SC5D"
"hallmark"	"HALLMARK_BILE_ACID_METABOLISM"	0.641261498028909	0.654348467376438	0.046788296531803	0.301820019458009	0.899285492107996	94	"NEDD4, SCP2, ABCA8, BMP6, RETSAT, SOAT2, OPTN, ABCA3, PEX7, ABCA2, FDXR, PRDX5, ALDH9A1, ABCD1, PHYH, AQP9, HSD3B7, PFKM, PEX16, PNPLA8, AKR1D1, SLC35B2, GSTK1, NR3C2, ABCA1, CROT, SLC23A2, AMACR"
"hallmark"	"HALLMARK_CHOLESTEROL_HOMEOSTASIS"	0.129679144385027	0.196483552098525	0.139599673451922	0.43265730429495	1.24968721792871	71	"CLU, ATF3, NFIL3, GSTM2, TNFRSF12A, LGMN, TP53INP1, ANXA5, PDK3, ABCA2, PNRC1, CD9, TM7SF2, ANTXR2, S100A11, FABP5, ACTG1, PLAUR, LGALS3, STX5, SC5D, CPEB2, HSD17B7, LSS, ERRFI1, GLDC, CYP51A1, IDI1, HMGCR, SQLE, ETHE1, AVPR1A, PCYT2, NSDHL, CHKA, MVD, ALDOC"
"hallmark"	"HALLMARK_COAGULATION"	2.75044364304029e-08	3.43805455380037e-07	0.73376198835648	0.672287488705479	2.0407390083397	106	"THBD, CTSB, SERPINB2, HTRA1, TFPI2, F2RL2, LAMP2, MMP1, MMP2, FURIN, CLU, ARF4, MMP14, CTSK, ITGA2, C8G, S100A13, SERPINE1, MMP11, VWF, MMP10, CTSO, F8, MMP15, GSN, MSRB2, MAFF, LGMN, SIRT2, CAPN5, PROS1, DUSP14, ISCU"
"hallmark"	"HALLMARK_COMPLEMENT"	0.00868419999578745	0.0217104999894686	0.380730400722792	0.443874106070186	1.42605570180836	167	"CTSB, SERPINB2, CD59, TFPI2, GRB2, PLA2G4A, LAMP2, IL6, HSPA1A, CLU, MMP14, GNG2, S100A13, SERPINE1, ATOX1, CTSD, CEBPB, CTSO, FDX1, F8, MMP15, DUSP5, MAFF, LGMN, PRSS3, GATA3, ANXA5, CDA, CBLB, GMFB, LYN, CTSS, CD36, KYNU, MMP8, PCLO, CDK5R1, DYRK2, LAP3, DOCK4, PHEX, DPP4, F10, CTSL, TIMP2, SRC, CPQ, PPP4C, PLAUR, DGKG, LGALS3, MMP12, CD55, PLEK, VCPIP1, FCER1G, SIRT6"
"hallmark"	"HALLMARK_DNA_REPAIR"	0.327970297029703	0.431539864512767	0.0760837160951725	0.340980235954807	1.08162207786125	148	"PNP, RALA, SEC61A1, NME3, GTF2B, SUPT5H, PDE4B, GUK1, TAF13, STX3, MPG, POLD4, AK3, ELL, RRM2B, CDA, CETN2, DAD1, POLR2A, BCAP31, BRF2, POLR2J, TSG101, ADA, XPC, SDCBP, GTF2H1, GPX4, NUDT9, VPS37D, NPR2, TMED2, TAF12, DDB1, CCNO, VPS37B, NT5C3A, AK1, MPC2, ELOA, RNMT, POLR2C, VPS28, DDB2, EDF1, POLE4, POLR3GL"
"hallmark"	"HALLMARK_E2F_TARGETS"	4.54335806116999e-14	2.27167903058499e-12	0.965327754226083	-0.666927161478496	-2.46973404865003	200	"PRKDC, LUC7L3, WEE1, NASP, HELLS, MCM6, MXD3, CDKN1B, DNMT1, MLH1, PNN, HMGB2, MTHFD2, MCM7, BRCA2, CHEK2, HNRNPD, UNG, RAD21, EXOSC8, MCM3, LIG1, BRCA1, SSRP1, POLA2, POLD3, PDS5B, SMC3, NCAPD2, MCM5, RBBP7, CBX5, BARD1, PSIP1, CCP110, RFC1, RAD1, TP53, NAP1L1, CDC25B, EZH2, PSMC3IP, DEK, STMN1, NUP205, TIMELESS, CDKN2A, RPA1, MRE11, POLD1, ATAD2, RAD51C, MCM2, E2F8, XPO1, LBR, TRA2B, CENPM, POLE, MCM4, TCF19, GINS1, ORC2, USP1, SRSF2, RFC3, CHEK1, PA2G4, RAD51AP1, MSH2, DCLRE1B, RFC2, PAN2, DUT, ASF1B, CDC25A, MKI67, PAICS, DSCC1, LMNB1, CDKN3, MMS22L, NUP107, PCNA, SRSF1, CIT, PRIM2, CDKN2C, AURKA, SMC4, MYBL2, CSE1L, NOLC1, DIAPH3, DCTPP1, POLD2, STAG1, NUP153, ZW10, SPC24, XRCC6, SNRPB, TIPIN, TK1, GINS4, RACGAP1, RRM2, ILF3, H2AZ1, CDCA3, SMC1A, MELK, PLK4, SMC6, TUBB, TMPO, CTCF, KIF18B, TOP2A, BRMS1L, KPNA2, DDX39A, UBE2T, SHMT1, ESPL1, CENPE, LYAR, SUV39H1, AURKB, KIF22, RPA3, NOP56, DONSON, H2AX, TUBG1, ANP32E, CNOT9, RPA2, RNASEH2A, SPAG5, CDK1, TRIP13, DLGAP5, TACC3, HMMR, CDC20, RANBP1, JPT1, SPC25, MAD2L1, CCNB2, PTTG1, PHF5A, EED, GINS3, SYNCRIP, KIF2C, ORC6"
"hallmark"	"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"	3.47163170102567e-06	2.47973692930405e-05	0.627256739718528	0.542370113760442	1.77912790952403	198	"GREM1, FOXC2, EDIL3, SGCG, FZD8, ID2, MSX1, CD59, HTRA1, TFPI2, POSTN, SLC6A8, SPP1, CTHRC1, SAT1, MMP1, IL6, MMP2, MMP14, TGFBI, INHBA, ITGA2, PTHLH, NT5E, PLOD2, APLP1, QSOX1, PMEPA1, SERPINE1, CADM1, ITGB5, LAMC2, SGCB, BASP1, SERPINE2, FUCA1, COL7A1, ABI3BP, GADD45A, TNFRSF12A, FAP, SCG2, SNAI2, LOX, ITGA5, SGCD, PPIB, GLIPR1, FSTL3, PLOD1, FBLN5, ANPEP, GEM, JUN, TPM1, CALU, IGFBP4, LOXL1, LAMC1"
"hallmark"	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	0.00681265080263842	0.0179280284279958	0.407017918923954	0.450411035730541	1.46292297593572	182	"CA12, NBL1, PODXL, SEC14L2, CALB2, ENDOD1, RAB31, MICB, EGR3, ZNF185, RET, CCND1, SLC24A3, PLAAT3, HSPB8, HES1, TOB1, SLC16A1, TIPARP, AQP3, B4GALT1, FOS, SLC19A2, EEIG1, MAST4, TUBB2B, GREB1, ABCA3, UNC119, RETREG1, RHOD, DYNLT3, SLC39A6, STC2, MSMB, IGFBP4, SH3BP5, BAG1, ELF1, KDM4B, BHLHE40, PDZK1"
"hallmark"	"HALLMARK_ESTROGEN_RESPONSE_LATE"	0.00101426116496721	0.00390100448064312	0.45505986738723	0.488300606244348	1.57655398573437	172	"CA12, ID2, DUSP2, TSPAN13, NBL1, TFPI2, PTGER3, RAB31, MICB, EGR3, RET, CCND1, SLC24A3, PLAAT3, HSPB8, TOB1, LAMC2, CXCL14, SLC16A1, SLC2A8, MAPK13, HOMER2, DLG5, FOS, EEIG1, NAB2, CHST8, FGFR3, ABCA3, ATP2B4, DYNLT3, IGFBP4, BAG1, UGDH, GFUS, RABEP1, CPE, SGK1, CD9, PDZK1, LARGE1, GPER1, FABP5, CKB, SLC26A2, PLXNB1, WFS1, PDCD4, CXCL12, KLF4, CCNA1, PTGES, AMFR, SCARB1"
"hallmark"	"HALLMARK_FATTY_ACID_METABOLISM"	0.857868020304569	0.857868020304569	0.101350743797099	-0.229571949818235	-0.81549445835769	138	"MAOA, ALDH1A1, PRDX6, ACSS1, ADSL, ELOVL5, YWHAH, ECI1, CBR3, NCAPH2, INMT, SDHA, HSDL2, GPD2, BLVRA, FH, ALDH3A2, HSD17B10, H2AZ1, UBE2L6, S100A10, EPHX1, DHCR24"
"hallmark"	"HALLMARK_G2M_CHECKPOINT"	1.08312898015091e-08	1.81529482342356e-07	0.747739663149885	-0.582243525016844	-2.14576000034259	198	"BCL3, RPS6KA5, MEIS2, SMAD3, MEIS1, NASP, MCM6, CDKN1B, CASP8AP2, DMD, BRCA2, HNRNPU, E2F1, HNRNPD, RAD21, MCM3, FANCC, KPNB1, PRC1, POLA2, PDS5B, MCM5, NSD2, BARD1, GINS2, CDC25B, CHAF1A, EZH2, CDC45, STMN1, SLC38A1, EXO1, KIF23, MCM2, XPO1, ODF2, LBR, TRA2B, POLE, SRSF10, CBX1, SRSF2, KIF15, CDC6, CHEK1, H2AZ2, HMGN2, DTYMK, KATNA1, CDC25A, MKI67, CENPF, LMNB1, CDKN3, RBL1, CDC7, KIF20B, E2F2, SRSF1, CCNF, PRIM2, CDKN2C, RAD54L, AURKA, SMC4, MYBL2, NOLC1, STAG1, LIG3, POLQ, FBXO5, RACGAP1, TPX2, SMC2, ILF3, H2AZ1, SMC1A, EWSR1, PLK4, NCL, DBF4, HOXC10, TMPO, CTCF, SFPQ, TOP2A, KPNA2, DDX39A, SLC7A1, INCENP, ESPL1, CENPE, TFDP1, TTK, NUSAP1, SUV39H1, AURKB, KIF22, MAPK14, NUMA1, H2AX, KIF11, KNL1, MARCKS, RPA2, TRAIP, SS18, NDC80, CCNA2, CDK1, TACC3, HMMR, CDC20, BUB1, CENPA, JPT1, CUL3, MAP3K20, MAD2L1, CCNB2, EGF, PTTG1, HIF1A, DKC1, NUP98, TOP1, STIL, SYNCRIP, TROAP, KIF2C, ORC6, KIF5B, TENT4A, MTF2, ATRX, KIF4A, G3BP1"
"hallmark"	"HALLMARK_GLYCOLYSIS"	0.000271841956877241	0.00113267482032184	0.49849310876659	0.497412821157569	1.61514023355001	183	"HK2, TGFA, PRPS1, KDELR3, ANGPTL4, GPC4, CHPF, TGFBI, SOX9, IDUA, NT5E, PLOD2, CHPF2, TPST1, QSOX1, IER3, RRAGD, PGAM1, B4GALT1, PGM2, SRD5A3, MXI1, AK4, FAM162A, CHST12, ERO1A, GNPDA1, P4HA2, STC1, AK3, PDK3, CAPN5, B4GALT7, PAM, B4GALT4, B3GAT3, PPIA, SDHC, PLOD1, STC2, CHST1, CHST2, ALDH9A1, GFUS, HDLBP, GCLC"
"hallmark"	"HALLMARK_HEDGEHOG_SIGNALING"	0.0925644916540212	0.154274152756702	0.179782316298324	0.553875737755635	1.39968868421814	32	"TLE1, HEY1, OPHN1, SCG2, CRMP1, ADGRG1, LDB1, CDK5R1, NRP1, CNTFR, THY1"
"hallmark"	"HALLMARK_HEME_METABOLISM"	0.00140079224295501	0.0043774757592344	0.45505986738723	0.483386358338688	1.56068757675703	172	"MGST3, CTSB, MINPP1, MAP2K3, SLC6A8, ACP5, LAMP2, GDE1, NUDT4, ENDOD1, SLC25A38, RHCE, LRP10, GYPE, FTCD, MARCHF2, TMEM9B, BPGM, TNS1, SLC30A1, AQP3, SLC10A3, YPEL5, PRDX2, NCOA4, TRIM58, MXI1, MKRN1, MOSPD1, SPTB, PPP2R5B, P4HA2, EIF2AK1, OPTN, ATG4A, BTG2, UROD, HTATIP2, MARCHF8, SLC22A4, RIOK3, CTNS, ADD2, PICALM, FOXO3, SDCBP, CLCN3, BSG, GCLC, SYNJ1, MBOAT2, RNF123"
"hallmark"	"HALLMARK_HYPOXIA"	5.65080793928653e-07	5.65080793928653e-06	0.659444398037935	0.580284406061393	1.89079980456799	187	"CA12, HK2, PGF, KDELR3, ANGPTL4, IL6, GPC4, HMOX1, TGFBI, HK1, DUSP1, CDKN1A, NDRG1, SERPINE1, IER3, ATF3, PLIN2, PKP1, AMPD3, RRAGD, PPP1R3C, TIPARP, NFIL3, NAGK, PPP1R15A, RORA, TPST2, FOS, PGM2, RBPJ, MXI1, AK4, FAM162A, ERO1A, MT1E, SRPX, DTNA, MAFF, P4HA2, STC1, PGM1, KLHL24, LOX, PDK3, PAM, DDIT3, HAS1, NOCT, GCNT2, IDS, PFKFB3, MT2A, HEXA, PRDX5, JUN, STC2, FOXO3, PNRC1, CHST2, CCN2, BHLHE40, EFNA1, HDLBP, LARGE1, NDST1, PLAUR, ANXA2, GBE1, BTG1, GYS1, KDM3A, SLC25A1, HOXB9, P4HA1"
"hallmark"	"HALLMARK_IL2_STAT5_SIGNALING"	0.0147932729031888	0.0336210747799745	0.380730400722792	0.43634345032456	1.40763937075057	173	"HK2, F2RL2, SPP1, PENK, FURIN, ADAM19, GSTO1, PNP, NT5E, LIF, APLP1, NDRG1, ANXA4, PLIN2, RRAGD, WLS, NFIL3, MXD1, RORA, HIPK2, PRAF2, NCS1, ENPP1, PHLDA1, MAFF, RNH1, RABGAP1L, SCN9A, SNX9, SMPDL3A, GLIPR2, TNFRSF21, IL10RA, ABCB1, CD79B, GPR83, BMP2, PTGER2, CTSZ, BHLHE40, IL1RL1, IL4R, NRP1, GPX4, RHOB, P4HA1, TNFRSF9, SPRED2, TRAF1, NCOA3"
"hallmark"	"HALLMARK_IL6_JAK_STAT3_SIGNALING"	0.559055118110236	0.607668606641561	0.112378519110475	-0.290839549135422	-0.944866810865784	70	"CSF1, IL15RA, CCL7, PIM1, ITGA4, INHBE, A2M, OSMR, IL7, LEPR, CXCL1"
"hallmark"	"HALLMARK_INFLAMMATORY_RESPONSE"	0.241082410824108	0.3257870416542	0.0925528864684773	0.351950228820991	1.12957377134787	163	"SPHK1, SLC4A4, IL6, MMP14, PTGIR, KCNJ2, SCN1B, INHBA, LIF, CDKN1A, ROS1, SERPINE1, ABI1, BDKRB1, MXD1, PDE4B, TNFSF9, HBEGF, FPR1, DCBLD2, ATP2C1, BTG2, EBI3, MSR1, ITGA5, FZD5, LYN, IL1A, IL10RA, RIPK2, SLC31A2, CHST2, ADGRE1, PTGER2, PVR, AQP9, IL4R, PLAUR, RNF144B, CD70, GPR183, EDN1, P2RY2, SLC31A1, CD55"
"hallmark"	"HALLMARK_INTERFERON_ALPHA_RESPONSE"	9.68497324754206e-05	0.000484248662377103	0.538434096309916	-0.547901405142364	-1.86335665204111	94	"CSF1, GBP2, GBP4, MX1, WARS1, HLA-C, PARP9, DDX60, CASP1, IFIT3, RTP4, PARP14, IL15, IFIH1, HELZ2, NMI, PSMB9, IFITM2, IL7, TRIM5, IFI35, IRF2, PARP12, RSAD2, TRIM14, PSMB8, MOV10, BST2, OAS1, PLSCR1, TAP1, HERC6, C1S, IFITM1, UBE2L6, RNF31, PSMA3, GMPR, UBA7, LPAR6, IFITM3, ISG20, IFI44L"
"hallmark"	"HALLMARK_INTERFERON_GAMMA_RESPONSE"	0.00970596763614319	0.0231094467527219	0.380730400722792	-0.406933577260021	-1.4874743218316	178	"RNF213, IL15RA, APOL6, MARCHF1, XAF1, C1R, GBP4, MX1, CCL7, WARS1, PIM1, NLRC5, IFNAR2, CCL2, DDX60, CASP1, HLA-B, IFIT3, RTP4, PARP14, NOD1, IL15, IFIH1, HELZ2, MTHFD2, NMI, PSMB9, HLA-A, IFITM2, CASP7, RAPGEF6, CASP4, IL7, IFI35, IRF2, CFH, IFIT1, PARP12, RSAD2, TRIM14, PSMB10, PSMB8, MX2, ARID5B, IL18BP, BST2, PLSCR1, CD40, TAP1, STAT3, HERC6"
